,text,label
115,ஹோமோ பாலியல் பற்றி பேசுவதை தயவு செய்து தவிர்க்கவும் நமது இந்திய தமிழ் கலாச்சாரத்துக்கு உகந்ததல்ல  நமது நாடுதான் நாகரிகத்துக்கு முன்னோடி மற்ற நாடுகளை பார்த்து கற்க தேவை இல்லை,Hate-Speech
116,அனைவருக்கும் ஒன்று சொல்ல விரும்புகிறேன் .,Non-Hate-Speech
117,நீங்க சொல்வதெல்லாம் உண்மை தான் ஆனால் ஒரு சில திருநங்கை  செய்யுற தவறு அனைவரையும் தவறான ,Non-Hate-Speech
118,ஓரினசேர்க்கை என்பது மனநிலையில் ஏற்படும் மாற்றமா அல்லது உடலில் ஏற்படும் மாற்றமா ,Non-Hate-Speech
119,"என்ன பொண்னுடா இது, ஃப்பா,சிரிக்கும் போது ஐயோ சூப்பர்,,,",Non-Hate-Speech
120,"Venkatesh Rajagopalan மிருகங்களிலும் இது சாதாரணம், யோசிக்காமல் இங்கே வந்து உளர வேண்டாம் மேதாவியே!",Non-Hate-Speech
121,உங்க உணர்வுகளை நன் மதிக்கிறேன் ஆனால் அத்து மிறும் போது தான் உங்கள் மீது கோபம் வருகிறது கழிவறைகளில் பேருந்துகளில் என்னிடம் வரம்பு மீறி இது வரை இரண்டு பேர் அடி வாங்கி உள்ளனர் அது உங்கள் உணர்வுகளை உங்கள் உணர்வு உடையர்களுடன் மட்டும் தான் நீங்கள் வைத்து கொள்ள வேண்டும் அடுத்தவரிடம் வரம்பு மீறுவது குற்றம்,Non-Hate-Speech
122,முழுச முகமத பின்பற்றவில்லை என்றால் நீ முசுலிமே கிடையாது...,Non-Hate-Speech
123,🌹🌹🌹🌹🌹🌹🌹சூப்பர் நண்பா ♥,Non-Hate-Speech
124,"மதன் இந்த உலகத்தல நமக்கு பிடிக்காத விருப்பமில்லாத நிறைய விசயங்கள் நடக்குது. இதை எல்லாத்தையும் திருத்தவோ தடுக்கவோ யாராலும் எப்பவும் முடியாது ,இந்த உலகத்தில நடக்க வேண்டியது எல்லாம் நடந்து கொண்டே இருக்கும் .நாம் நம் பாதையை தூய்மை படுத்துக்கொண்டு போய்க்கொண்டே இருப்பது தானே சரி. ஆனா ஒண்ணு நாம மத்தவங்களுக்கு மனசார உதவியாக வாழணும். 👍👍👍",Non-Hate-Speech
